shopify_product_id,handle,status,sku,title
"gid://shopify/Product/15427423928652","barra-de-sonido-samsung-hw-q990dzf-grafito-subwoofer-22-altavoces","ACTIVE","HWQ990D/ZF","Barra de Sonido - SAMSUNG HW-Q990D/ZF, Grafito, Subwoofer, 22 Altavoces"
"gid://shopify/Product/15427424256332","reproductor-mp4-sunstech-ibizabt8gbbk-8-gb-bluetooth-negro","ACTIVE","IBIZABT8GBBK","Reproductor MP4 - SUNSTECH IBIZABT8GBBK, 8 GB, Bluetooth, Negro"
"gid://shopify/Product/15427424551244","aspirador-escoba-shark-ip3251eu-70-min-vaciado-automatico","ACTIVE","IP3251EUT","Aspirador Escoba - SHARK IP3251EU, 70 min, Vaciado Automático"
"gid://shopify/Product/15427424616780","centro-de-planchado-braun-is1012bl-2400w-15l-340-gmin","ACTIVE","IS1012BL","Centro de planchado - BRAUN IS1012BL, 2400W, 1,5L, 340 g/min"
"gid://shopify/Product/15427424813388","auriculares-inalambricos-jbl-tune-flex-negro-bluetooth-ipx4","ACTIVE","JBL30555","Auriculares Inalámbricos - JBL Tune Flex, Negro, Bluetooth, IPX4"
"gid://shopify/Product/15427424846156","altavoz-portatil-jbl-charge5-verde-30-w-ip67","ACTIVE","JBLCHARGE5GREEN","Altavoz Portátil - JBL CHARGE5, Verde, 30 W, IP67"
"gid://shopify/Product/15427424878924","altavoz-portatil-bl-charge5-squad-bluetooth-7500-mah-30w","ACTIVE","JBLCHARGE5SQUAD","Altavoz Portátil - BL CHARGE5 Squad, Bluetooth, 7500 mAh, 30W"
"gid://shopify/Product/15427424944460","altavoz-portatil-jbl-charge5-verde-azulado","ACTIVE","JBLCHARGE5TEAL","Altavoz Portátil - JBL CHARGE5, Verde azulado"
"gid://shopify/Product/15427425009996","altavoz-jbl-charge5-black","ACTIVE","JBLCHARGE5TMLEU","Altavoz - JBL Charge5, Black"
"gid://shopify/Product/15427425042764","altavoz-portatil-jbl-clip-4-green-bluetooth-ip67","ACTIVE","JBLCLIP4GRN","Altavoz Portátil - JBL Clip 4 Green, Bluetooth, IP67"
"gid://shopify/Product/15427425075532","auricular-deportivos-jbl-endurance-peak-3-blanco","ACTIVE","JBLENDURANCE3WH","Auricular Deportivos - JBL Endurance Peak 3, Blanco"
"gid://shopify/Product/15427425108300","auriculares-deportivos-jbl-endurance-peak-3-negros-estuche-950-mah-ip68","ACTIVE","JBLENDURPEAK3BL","Auriculares Deportivos - JBL ENDURANCE PEAK 3, Negros, Estuche 950 mAh, IP68"
"gid://shopify/Product/15427425173836","altavoz-jbl-flip-essential-2-gun-metal","ACTIVE","JBLFLIPES2","Altavoz - JBL  Flip Essential 2, Gun Metal"
"gid://shopify/Product/15427425239372","altavoz-portatil-jbl-go-4-azul-44w-bluetooth","ACTIVE","JBLGO4BLUE","Altavoz Portátil - JBL GO 4, Azul, 44W, Bluetooth"
"gid://shopify/Product/15427425272140","altavoz-portatil-jbl-go-4-rojo-ip67-42-rms","ACTIVE","JBLGO4RED","Altavoz Portátil - JBL GO 4, Rojo, IP67, 4,2 RMS"
"gid://shopify/Product/15427425304908","altavoz-portatil-jbl-go4-squad","ACTIVE","JBLGO4SQUAD","Altavoz Portátil JBL GO4 Squad"
"gid://shopify/Product/15427425370444","altavoz-portatil-jbl-go4-blanco-bluetooth-850-m-ah-ip67","ACTIVE","JBLGO4WHT","Altavoz Portátil - JBL GO4, Blanco, Bluetooth, 850 m Ah, IP67"
"gid://shopify/Product/15427425861964","auriculares-internos-jbl-live-flex-3-morado-bluetooth","ACTIVE","JBLLIVEFLEX3PURPLE","Auriculares Internos - JBL Live Flex 3, Morado, Bluetooth"
"gid://shopify/Product/15427425993036","auriculares-inalambricos-jbl-live-flex-3-plata-usb-c-estuche-690-mah","ACTIVE","JBLLIVEFLEX3SIL","Auriculares Inalámbricos - JBL LIVE FLEX 3, Plata, USB-C, Estuche 690 mAh"
"gid://shopify/Product/15427426058572","auricular-interno-jbl-soundgear-negro","ACTIVE","JBLSNDGEARSNSBLK","Auricular Interno - JBL SoundGear, Negro"
"gid://shopify/Product/15427426091340","auricular-interno-jbl-soundgear-bluetooth-ip54-blanco","ACTIVE","JBLSNDGEARSNSWHT","Auricular Interno - JBL SoundGear, Bluetooth, IP54, Blanco"
"gid://shopify/Product/15427426222412","auriculares-con-cable-jbl-t110-rojos","ACTIVE","JBLT110RED","Auriculares con cable - JBL T110, Rojos"
"gid://shopify/Product/15427426255180","auricular-diadema-jbl-tune-520bt-black","ACTIVE","JBLT520BTBLKEU","Auricular Diadema - JBL Tune 520BT, Black"
"gid://shopify/Product/15427426287948","auricular-diadema-jbl-tune-520bt-blue","ACTIVE","JBLT520BTBLUEU","Auricular Diadema - JBL Tune 520BT, Blue"
"gid://shopify/Product/15427426451788","auricular-diadema-jbl-tune-660nc-black","ACTIVE","JBLT660NCBLK","Auricular Diadema - JBL Tune 660NC, Black"
"gid://shopify/Product/15427426484556","auricular-diadema-jbl-tune-720bt-bluetooth-negro","ACTIVE","JBLT720BTBLK","Auricular Diadema - JBL Tune 720BT, Bluetooth, Negro"
"gid://shopify/Product/15427426517324","auricular-diadema-jbl-tune-720bt-azul","ACTIVE","JBLT720BTBLU","Auricular Diadema - JBL Tune 720BT Azul"
"gid://shopify/Product/15427426582860","auriculares-inalambricos-jbl-tune-720bt-blanco-diadema","ACTIVE","JBLT720BTWHT","Auriculares Inalámbricos - JBL Tune 720BT, Blanco, Diadema"
"gid://shopify/Product/15427426615628","auriculares-inalambricos-jbl-tune-770nc-negro-usb-c-cancelacion-ruido","ACTIVE","JBLT770NCBLK","Auriculares Inalámbricos - JBL TUNE 770NC, Negro, USB-C, Cancelación Ruido"
"gid://shopify/Product/15427426648396","auriculares-inalambricos-jbl-tune-flex-blanco-bluetooth","ACTIVE","JBLTFLEXWHT","Auriculares Inalámbricos - JBL Tune Flex, Blanco, Bluetooth"
"gid://shopify/Product/15427426713932","auriculares-con-cable-jbl-tune-310c-rojos","ACTIVE","JBLTUNE310CRED","Auriculares con Cable - JBL Tune 310C, Rojos"
"gid://shopify/Product/15427426746700","auricular-interno-jbl-vibe-flex-beige","ACTIVE","JBLVFLEXBEG","Auricular Interno -JBL Vibe Flex, Beige"
"gid://shopify/Product/15427426779468","auricular-interno-jbl-vibe-flex-azul","ACTIVE","JBLVFLEXBLU","Auricular Interno - JBL Vibe Flex, Azul"
"gid://shopify/Product/15427426812236","auriculares-inalambricos-jbl-wave-flex-beige-bluetooth","ACTIVE","JBLWAVEFLEXBEIGE","Auriculares Inalámbricos - JBL Wave Flex, Beige, Bluetooth"
"gid://shopify/Product/15427426845004","auriculares-inalambricos-jbl-wave-flex-axul-tactil","ACTIVE","JBLWAVEFLEXBLUE","Auriculares Inalámbricos - JBL Wave Flex, Axul, Táctil"
"gid://shopify/Product/15427426910540","altavoz-portatil-jbl-xtreme-4-squad-bluetooth-camuflaje-ip67-30w","ACTIVE","JBLXTREME4CAMOEP","Altavoz Portátil - JBL Xtreme 4 Squad, Bluetooth, Camuflaje, IP67, 30W"
"gid://shopify/Product/15427428647244","picadora-manual-tefal-k13344-5-segundos","ACTIVE","K1330404","Picadora Manual - Tefal K1330404 5 Segundos"
"gid://shopify/Product/15427429040460","altavoz-fiesta-aiwa-kbtus-450-negro-350w","ACTIVE","KBTUS-450","Altavoz Fiesta - AIWA KBTUS-450, Negro, 350W"
"gid://shopify/Product/15427429105996","altavoz-fiesta-karaoke-aiwa-kbtus-608-black","ACTIVE","KBTUS608","Altavoz Fiesta Karaoke - Aiwa KBTUS-608 Black"
"gid://shopify/Product/15427429171532","altavoz-fiesta-karaoke-aiwa-kbtus-710-black","ACTIVE","KBTUS710","Altavoz Fiesta Karaoke - Aiwa KBTUS-710 Black"
"gid://shopify/Product/15427429990732","combi-libre-instalacion-bosch-kgn33nweb-blanco-altura-176-cm","ACTIVE","KGN33NWEB","Combi Libre Instalación - BOSCH KGN33NWEB, Blanco, Altura 176 cm"
"gid://shopify/Product/15427431596364","horno-multifuncion-aeg-tr7pb73fsb-cristal-negro-perfil-inox-pirolisis","ACTIVE","949494889","Horno Multifunción - AEG TR7PB73FSB, Cristal Negro, Perfil Inox, Pirólisis"
"gid://shopify/Product/15427432513868","tv-miniled-tcl-98c6k-98-4k-uhd-google-tv-onkyo","ACTIVE","98C6K","TV MiniLED - TCL 98C6K, 98"", 4K UHD, Google TV, Onkyo"
"gid://shopify/Product/15427432579404","tv-qled-tcl-98p8k-98-4k-uhd-google-tv-onkyo","ACTIVE","98P8K","TV QLED - TCL 98P8K, 98"", 4K UHD, Google TV, Onkyo"
"gid://shopify/Product/15427439329612","combi-libre-instalacion-aspes-ac185602enfx-inox-186-m-no-frost","ACTIVE","AC185602ENFX","Combi Libre Instalación - ASPES AC185602ENFX, Inox, 1.86 m, No Frost"
"gid://shopify/Product/15427442180428","videocamara-agfaphoto-realimove-ac5000-plata-lcd","ACTIVE","AC5000GR","Videocámara - AGFAPHOTO Realimove AC5000, Plata, LCD"
"gid://shopify/Product/15427442704716","camara-deportiva-agfaphoto-realimove-ac7000-negra","ACTIVE","AC7000BK","Cámara Deportiva - Agfaphoto Realimove AC7000, Negra"
"gid://shopify/Product/15427443130700","camara-deportiva-agfaphoto-realimove-ac9000-negra","ACTIVE","AC9000BK","Cámara Deportiva - Agfaphoto Realimove AC9000, Negra"
"gid://shopify/Product/15427443458380","action-cam-agfaphoto-ac9500-negro-waterproof","ACTIVE","AC9500","Action Cam - AGFAPHOTO AC9500, Negro, Waterproof"
"gid://shopify/Product/15427447685452","aceitera-vinagrera-orbegozo-act1-1ml-vidrio","ACTIVE","ACT1000","Aceitera Vinagrera - Orbegozo ACT1000, 1000ml, Vidrio"
"gid://shopify/Product/15427447718220","aceitera-vinagrera-orbegozo-act126-125ml-vidrio","ACTIVE","ACT126","Aceitera Vinagrera - Orbegozo  ACT126, 125ml, Vidrio"
"gid://shopify/Product/15427447980364","picadora-moulinex-ad5612-8w-roja-y-blanca","ACTIVE","AD560120","Picadora - Moulinex AD560120, 800W, Roja y Blanca"
"gid://shopify/Product/15427448111436","frigorifico-dos-puertas-aspes-af145500f-blanco-143-metros-ciclico","ACTIVE","AF145500F","Frigorífico Dos Puertas - Aspes AF145500F , Blanco, 1,43 metros,  Cíclico"
"gid://shopify/Product/15427448504652","campana-grupo-filtrante-aspes-agf5200cb-52cm-blanco","ACTIVE","AGF5200CB","Campana Grupo Filtrante - ASPES AGF5200CB, 52cm, Blanco"
"gid://shopify/Product/15427451388236","lavavajillas-libre-instalacion-aspes-alv137x-15-servicios-42-db-60-cm-3bandeja-inox-oscuro","ACTIVE","ALV137X","Lavavajillas Libre Instalación - Aspes ALV137X, 15 servicios, 42 dB, 60 cm, 3ªBandeja, Inox Oscuro"
"gid://shopify/Product/15427452174668","tocadiscos-aiwa-apx-680bt-blanco-hifi","ACTIVE","APX-680BTWH","Tocadiscos - Aiwa APX-680BT, Blanco, HIFI"
"gid://shopify/Product/15427452207436","tocadiscos-aiwa-apx-790bt-blanco","ACTIVE","APX-790BT/WH","Tocadiscos - Aiwa APX-790BT Blanco"
"gid://shopify/Product/15427452338508","camara-de-ninos-agfaphoto-realikids-cam-rosa-waterproof","ACTIVE","ARKCWPK","Cámara de Niños - AGFAPHOTO Realikids Cam, Rosa, Waterproof"
"gid://shopify/Product/15427455484236","auriculares-con-cable-ksix-bau01n-12-m-usb-c-negro","ACTIVE","BAU01N","Auriculares con Cable - KSIX BAU01N, 1,2 m, USB-C, Negro"
"gid://shopify/Product/15427455779148","horno-multifuncion-beko-bbie12300xmp-60-cm-pirolisis-inox","ACTIVE","BBIE12300XMP","Horno Multifunción - Beko BBIE12300XMP, 60 cm, Pirólisis, Inox"
"gid://shopify/Product/15427456106828","radiocassette-aiwa-bbtc-550mg-gris-mp3-cd","ACTIVE","BBTC-550MG","RadioCassette - AIWA BBTC-550MG, Gris, MP3, CD"
